Species,Num,min,max,mean,median,max-min
trichloromethane,60,5.339139361068292,6.571283042360924,5.9812598373112165,5.991464547107982,1.2321436812926319
tetrachloromethane,49,6.812445099177812,9.24079957946089,7.965304486538434,7.986564940354067,2.4283544802830788
chloroethane,18,5.298317366548036,7.662777863260169,6.9886632190469316,7.076191437303413,2.364460496712133
"1,1-dichloroethane",29,6.032286541628237,6.907755278982137,6.360410291549527,6.319968614080018,0.8754687373538994
"1,2-dichloroethane",42,4.422848629194137,7.469874197135678,4.90810623162458,4.797560444445757,3.0470255679415414
"1,2-dichloroethane-d4",1,4.744432253321599,4.744432253321599,4.744432253321599,4.744432253321599,0.0
"1,1,1-trichloroethane",42,6.119297918617867,8.2170885989659,7.395975007408493,7.443935237744159,2.097790680348033
"1,1,2-trichloroethane",24,4.199705077879927,6.6453910145146455,4.578529389406657,4.509860006183766,2.4456859366347183
"1,1,2-trichloroethane-d3",1,4.3428059215206005,4.3428059215206005,4.3428059215206005,4.3428059215206005,0.0
"1,1,1,2-tetrachloroethane",9,3.7297014486341915,6.165817934252759,5.376526678443324,5.472670753692815,2.4361164856185678
"1,1,2,2-tetrachloroethane",20,3.2441936328524905,4.268697949366879,3.6720929319663598,3.6692690975372955,1.0245043165143883
pentachloroethane,4,5.132802928070463,5.472670753692815,5.307626972345262,5.312517103808886,0.33986782562235174
hexachloroethane,11,5.683979847360021,7.728735831051967,6.656651796585325,6.725433722188183,2.044755983691946
1-chloropropane,5,7.002065958453379,7.751725349276666,7.293232106828086,7.264430222920869,0.7496593908232869
2-chloropropane,4,7.293417759794122,7.523941418405954,7.426746138308018,7.444812687515999,0.23052365861183244
"1,1-dichloropropane",0,0.0,0.0,0.0,0.0,0.0
"1,2-dichloropropane",25,5.132802928070463,7.070274208479912,5.656766895269841,5.654992310486769,1.937471280409449
"1,2-dichloropropane-d6",1,5.626821433520073,5.626821433520073,5.626821433520073,5.626821433520073,0.0
"1,3-dichloropropane",5,4.3428059215206005,4.615220521841593,4.5376554314751285,4.605170185988092,0.2724146003209924
"2,2-dichloropropane",3,7.1184763102977895,7.728735831051967,7.36581924309289,7.250245587928913,0.6102595207541777
"1,1,1-trichloropropane",1,5.572754212249797,5.572754212249797,5.572754212249797,5.572754212249797,0.0
"1,1,2-trichloropropane",1,4.268697949366879,4.268697949366879,4.268697949366879,4.268697949366879,0.0
"1,2,3-trichloropropane",8,3.123565645063876,3.816712825623821,3.4340581116345907,3.460927101680819,0.6931471805599454
"1,1,2,2,3-pentachloropropane",0,0.0,0.0,0.0,0.0,0.0
1-chloro-2-methylpropane,2,4.7914997641795845,7.369790738578696,6.08064525137914,6.08064525137914,2.5782909743991116
2-chloro-2-methylpropane,1,9.656627474604601,9.656627474604601,9.656627474604601,9.656627474604601,0.0
1-chlorobutane,9,7.308232845579262,8.016417903503749,7.495826499087978,7.4524824544238095,0.7081850579244868
2-chlorobutane,5,7.542633551418106,7.824046010856292,7.724700924528851,7.728735831051967,0.2814124594381857
"1,1-dichlorobutane",0,0.0,0.0,0.0,0.0,0.0
"1,4-dichlorobutane",2,3.912023005428146,3.912023005428146,3.912023005428146,3.912023005428146,0.0
"2,3-dichlorobutane",1,5.991464547107982,5.991464547107982,5.991464547107982,5.991464547107982,0.0
1-chloropentane,7,7.706262975199909,8.517193191416238,7.937952243415507,7.77525584668686,0.8109302162163292
2-chloropentane,1,7.929406526514119,7.929406526514119,7.929406526514119,7.929406526514119,0.0
3-chloropentane,1,7.875339305243843,7.875339305243843,7.875339305243843,7.875339305243843,0.0
"1,2-dichloropentane",1,5.339139361068292,5.339139361068292,5.339139361068292,5.339139361068292,0.0
"1,5-dichloropentane",1,4.017383521085972,4.017383521085972,4.017383521085972,4.017383521085972,0.0
"2,3-dichloropentane",1,5.843044541989709,5.843044541989709,5.843044541989709,5.843044541989709,0.0
2-chloro-2-methylbutane,1,5.809142990314028,5.809142990314028,5.809142990314028,5.809142990314028,0.0
1-chlorohexane,3,7.799353398265921,8.078938260485081,7.900779223202432,7.824046010856292,0.2795848622191608
2-chlorohexane,1,7.600902459542082,7.600902459542082,7.600902459542082,7.600902459542082,0.0
3-chlorohexane,1,7.600902459542082,7.600902459542082,7.600902459542082,7.600902459542082,0.0
1-chloroheptane,1,8.294049640102028,8.294049640102028,8.294049640102028,8.294049640102028,0.0
2-chloroheptane,1,7.849363818840582,7.849363818840582,7.849363818840582,7.849363818840582,0.0
3-chloroheptane,1,7.929406526514119,7.929406526514119,7.929406526514119,7.929406526514119,0.0
4-chloroheptane,1,7.929406526514119,7.929406526514119,7.929406526514119,7.929406526514119,0.0
1-chlorooctane,1,8.254828926948747,8.254828926948747,8.254828926948747,8.254828926948747,0.0
2-chlorooctane,1,8.2170885989659,8.2170885989659,8.2170885989659,8.2170885989659,0.0
3-(chloromethyl)-heptane,0,0.0,0.0,0.0,0.0,0.0
"1,8-dichlorooctane",1,4.892852258439873,4.892852258439873,4.892852258439873,4.892852258439873,0.0
1-chlorononane,1,8.740336742730447,8.740336742730447,8.740336742730447,8.740336742730447,0.0
2-chlorononane,1,8.2170885989659,8.2170885989659,8.2170885989659,8.2170885989659,0.0
5-chlorononane,1,8.421883011611913,8.421883011611913,8.421883011611913,8.421883011611913,0.0
1-chlorodecane,1,8.740336742730447,8.740336742730447,8.740336742730447,8.740336742730447,0.0
"1,10-dichlorodecane",0,0.0,0.0,0.0,0.0,0.0
"1,2,9,10-tetrachlorodecane",1,2.882403588246988,2.882403588246988,2.882403588246988,2.882403588246988,0.0
pentachlorodecane isomers,2,0.9675840262617057,1.6094379124341003,1.2885109693479029,1.2885109693479029,0.6418538861723946
1-chloroundecane,1,8.679712120914012,8.679712120914012,8.679712120914012,8.679712120914012,0.0
"1,2,10,11-tetrachloroundecane",1,1.83258146374831,1.83258146374831,1.83258146374831,1.83258146374831,0.0
pentachloroundecane isomers,2,-0.40546510810816444,0.38566248081198456,-0.009901313648089938,-0.009901313648089938,0.791127588920149
1-chlorododecane,1,8.377431249041079,8.377431249041079,8.377431249041079,8.377431249041079,0.0
"1,12-dichlorododecane",0,0.0,0.0,0.0,0.0,0.0
1-chlorotridecane,1,8.145629634983754,8.145629634983754,8.145629634983754,8.145629634983754,0.0
1-chlorotetradecane,1,7.849363818840582,7.849363818840582,7.849363818840582,7.849363818840582,0.0
tetrachlorocyclopentane,0,0.0,0.0,0.0,0.0,0.0
"1,1,2,3,3,4-hexachlorocyclopentane",0,0.0,0.0,0.0,0.0,0.0
"1,1,2,3,3,4,5-heptachlorocyclopentane",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,3,4,5-hexachlorocyclopentene",0,0.0,0.0,0.0,0.0,0.0
heptachlorocyclopentene,0,0.0,0.0,0.0,0.0,0.0
chlorocyclohexane,1,5.8781358618009785,5.8781358618009785,5.8781358618009785,5.8781358618009785,0.0
"$\alpha$-1,2,3,4,5,6-hexachlorocyclohexane",8,-1.0986122886681098,0.8675005677047231,-0.2678884018511115,-0.37096867236468867,1.966112856372833
"$\beta$-1,2,3,4,5,6-hexachlorocyclohexane",6,-4.02535169073515,0.40047756659712525,-2.7732991366133675,-3.295836866004329,4.425829257332275
"$\gamma$-1,2,3,4,5,6-hexachlorocyclohexane",15,-3.4339872044851463,-0.3364722366212129,-1.6387884630689256,-1.4586150226995167,3.0975149678639333
"$\delta$-1,2,3,4,5,6-hexachlorocyclohexane",1,-4.02535169073515,-4.02535169073515,-4.02535169073515,-4.02535169073515,0.0
"4,5,6,7,8,8-hexachloro-3a,4,7,7a-tetrahydro-4,7-methano-1H-indene",0,0.0,0.0,0.0,0.0,0.0
mirex,2,4.422848629194137,6.917805614835639,5.670327122014887,5.670327122014887,2.494956985641502
dechlorane plus,0,0.0,0.0,0.0,0.0,0.0
chloroethene,14,7.338538195074591,11.675444394468004,8.06486408563287,7.849363818840582,4.336906199393413
chloroethene-d3,1,7.875339305243843,7.875339305243843,7.875339305243843,7.875339305243843,0.0
"1,1-dichloroethene",24,6.119297918617867,9.625855815937848,7.919873199417363,7.888673428784923,3.506557897319982
"1,2-dichloroethene",0,0.0,0.0,0.0,0.0,0.0
"($Z$)-1,2-dichloroethene",23,5.744604469176457,6.812445099177812,6.1615701336199,6.074846156047033,1.0678406300013554
"($E$)-1,2-dichloroethene",29,6.2659013928097425,7.264430222920869,6.776745444721882,6.907755278982137,0.9985288301111268
trichloroethene,61,6.571283042360924,7.600902459542082,6.930657660683303,6.917805614835639,1.0296194171811583
tetrachloroethene,49,5.843044541989709,8.679712120914012,7.42362149540027,7.418580902748127,2.8366675789243025
dichloroethyne,0,0.0,0.0,0.0,0.0,0.0
1-chloro-1-propene,0,0.0,0.0,0.0,0.0,0.0
2-chloro-1-propene,0,0.0,0.0,0.0,0.0,0.0
3-chloro-1-propene,4,6.6453910145146455,7.002065958453379,6.818086792830912,6.812445099177812,0.35667494393873334
"1,1-dichloropropene",2,7.402051600796917,7.523941418405954,7.462996509601435,7.462996509601435,0.12188981760903683
"1,2-dichloropropene",0,0.0,0.0,0.0,0.0,0.0
"1,3-dichloropropene",6,4.8158912173037445,5.8781358618009785,5.441942242125492,5.5140166116153715,1.062244644497234
"{\it cis}-1,3-dichloropropene",5,4.656463480375642,5.472670753692815,5.139532886588971,5.2030071867437115,0.8162072733171728
"{\it trans}-1,3-dichloropropene",5,4.605170185988092,5.184988681241034,4.884598607133762,4.8158912173037445,0.5798184952529422
"2,3-dichloropropene",2,5.654992310486769,5.8781358618009785,5.766564086143873,5.766564086143873,0.2231435513142097
"1,2,3-trichloro-1-propene",0,0.0,0.0,0.0,0.0,0.0
"1,1,2,3,3,3-hexachloro-1-propene",0,0.0,0.0,0.0,0.0,0.0
3-chloro-2-methyl-1-propene,0,0.0,0.0,0.0,0.0,0.0
($Z$)-1-chloro-2-butene,1,6.725433722188183,6.725433722188183,6.725433722188183,6.725433722188183,0.0
($E$)-1-chloro-2-butene,1,5.7763531674910364,5.7763531674910364,5.7763531674910364,5.7763531674910364,0.0
"1,3-dichloro-2-butene",0,0.0,0.0,0.0,0.0,0.0
"1,4-dichloro-2-butene",0,0.0,0.0,0.0,0.0,0.0
"($Z$)-1,4-dichloro-2-butene",1,3.506557897319982,3.506557897319982,3.506557897319982,3.506557897319982,0.0
"($E$)-1,4-dichloro-2-butene",1,3.3524072174927233,3.3524072174927233,3.3524072174927233,3.3524072174927233,0.0
"3,4-dichloro-1-butene",0,0.0,0.0,0.0,0.0,0.0
1-chloro-2-methylpropene,0,0.0,0.0,0.0,0.0,0.0
"2-chloro-1,3-butadiene",0,0.0,0.0,0.0,0.0,0.0
hexachlorobutadiene,11,6.074846156047033,7.824046010856292,6.95009110776741,6.9485772735023925,1.7491998548092589
hexachlorocyclopentadiene,5,7.418580902748127,8.2170885989659,7.674967771907257,7.418580902748127,0.7985076962177722
chlordane,7,1.5606477482646683,2.302585092994046,1.867950768491317,1.7147984280919264,0.7419373447293776
{\it cis}-chlordane,5,1.7147984280919264,4.509860006183766,2.638114525486272,1.8971199848858813,2.7950615780918397
{\it trans}-chlordane,5,1.7719568419318752,4.9062752787720125,2.94427348250927,2.7646205525906042,3.1343184368401373
{\it cis}-nonachlor,1,-0.3364722366212129,-0.3364722366212129,-0.3364722366212129,-0.3364722366212129,0.0
{\it trans}-nonachlor,2,2.4304184645039304,3.473768074496991,2.9520932695004607,2.9520932695004607,1.0433496099930606
chlorobenzene,40,5.572754212249797,6.502290170873972,5.925212325267528,5.914503505971854,0.9295359586241752
chlorobenzene-d5,1,5.626821433520073,5.626821433520073,5.626821433520073,5.626821433520073,0.0
"1,2-dichlorobenzene",26,4.803621124711929,5.914503505971854,5.244489296930354,5.259096653394756,1.1108823812599242
"1,2-dichlorobenzene-d4",1,4.803621124711929,4.803621124711929,4.803621124711929,4.803621124711929,0.0
"1,3-dichlorobenzene",17,5.2030071867437115,6.165817934252759,5.651407671236932,5.599422459331958,0.9628107475090477
"1,4-dichlorobenzene",19,5.0206856299497575,6.074846156047033,5.4970212894144925,5.496768305271875,1.0541605260972755
"1,2,3-trichlorobenzene",9,4.199705077879927,5.626821433520073,4.709121551859538,4.8283137373023015,1.4271163556401456
"1,2,3-trichlorobenzene-d3",1,4.199705077879927,4.199705077879927,4.199705077879927,4.199705077879927,0.0
"1,2,4-trichlorobenzene",14,4.509860006183766,7.77525584668686,5.288707955221989,4.969039498652873,3.2653958405030936
"1,2,4-trichlorobenzene-d3",1,4.62537289330561,4.62537289330561,4.62537289330561,4.62537289330561,0.0
"1,3,5-trichlorobenzene",4,3.3524072174927233,6.319968614080018,5.047642284590563,5.259096653394756,2.967561396587295
"1,2,3,4-tetrachlorobenzene",4,2.8647040111475865,5.654992310486769,4.282800048130459,4.305751935443739,2.790288299339182
"1,2,3,5-tetrachlorobenzene",4,4.605170185988092,5.06720564558465,4.951696780685511,5.06720564558465,0.46203545959655834
"1,2,4,5-tetrachlorobenzene",3,4.017383521085972,5.0206856299497575,4.551096557625774,4.615220521841593,1.0033021088637852
pentachlorobenzene,7,1.6094379124341003,5.184988681241034,3.91082518406609,4.268697949366879,3.5755507688069335
hexachlorobenzene,19,-0.9555114450274365,10.637456727616328,4.701666322622492,4.268697949366879,11.592968172643765
(chloromethyl)-benzene,4,3.575550768806933,4.605170185988092,4.128898147354327,4.167435817311142,1.0296194171811588
1-chloro-2-methylbenzene,6,3.9633162998156966,6.032286541628237,5.562435816003887,5.8781358618009785,2.068970241812541
1-chloro-3-methylbenzene,0,0.0,0.0,0.0,0.0,0.0
1-chloro-4-methylbenzene,2,5.496768305271875,5.843044541989709,5.669906423630792,5.669906423630792,0.34627623671783425
(dichloromethyl)-benzene,0,0.0,0.0,0.0,0.0,0.0
"1,2-dichloro-4-methylbenzene",0,0.0,0.0,0.0,0.0,0.0
"1,3-dichloro-2-methylbenzene",0,0.0,0.0,0.0,0.0,0.0
"1-methyl-2,4-dichlorobenzene",1,5.914503505971854,5.914503505971854,5.914503505971854,5.914503505971854,0.0
"1-methyl-2,4,5-trichlorobenzene",1,5.0206856299497575,5.0206856299497575,5.0206856299497575,5.0206856299497575,0.0
"1-methyl-2,3,6-trichlorobenzene",1,5.0206856299497575,5.0206856299497575,5.0206856299497575,5.0206856299497575,0.0
pentachloromethylbenzene,1,4.3428059215206005,4.3428059215206005,4.3428059215206005,4.3428059215206005,0.0
1-chloro-2-(chloromethyl)benzene,0,0.0,0.0,0.0,0.0,0.0
1-chloro-4-(chloromethyl)benzene,0,0.0,0.0,0.0,0.0,0.0
chloro(dichloromethyl)benzene,0,0.0,0.0,0.0,0.0,0.0
(trichloromethyl)-benzene,0,0.0,0.0,0.0,0.0,0.0
1-chloro-4-(trichloromethyl)benzene,0,0.0,0.0,0.0,0.0,0.0
1-chloro-3-ethenylbenzene,0,0.0,0.0,0.0,0.0,0.0
1-chloro-4-ethenylbenzene,0,0.0,0.0,0.0,0.0,0.0
"1,4-dichloro-2,5-dimethylbenzene",0,0.0,0.0,0.0,0.0,0.0
"1,4-bis(trichloromethyl)benzene",0,0.0,0.0,0.0,0.0,0.0
"$\alpha$,$\alpha$-dichloro-$o$-xylene",1,2.302585092994046,2.302585092994046,2.302585092994046,2.302585092994046,0.0
2-chlorostyrene,0,0.0,0.0,0.0,0.0,0.0
octachlorostyrene,1,2.577021938695806,2.577021938695806,2.577021938695806,2.577021938695806,0.0
1-chloronaphthalene,3,3.0576076772720784,5.8781358618009785,4.170431435959997,3.575550768806933,2.8205281845289
2-chloronaphthalene,4,3.473768074496991,4.135166556742356,3.64731515076408,3.490162985908486,0.6613984822453651
"1,2,3-trichloronaphthalene",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4-tetrachloronaphthalene",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4,5-pentachloronaphthalene",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4,5,6-hexachloronaphthalene",0,0.0,0.0,0.0,0.0,0.0
octachloronaphthalene,0,0.0,0.0,0.0,0.0,0.0
heptachlor,10,3.3813947543659757,5.8781358618009785,4.578578999057778,5.005647752585217,2.4967411074350028
"1,3-dichloronaphthalene",0,0.0,0.0,0.0,0.0,0.0
1-chloro-2-methyl-2-phenylpropane,0,0.0,0.0,0.0,0.0,0.0
"1,3-dichloro-5-[(2$S$)-2,4,4,4-tetrachlorobutan-2-yl]benzene",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4,5,6,7,8,8-nonachloro-2,3,3a,4,7,7a-hexahydro-4,7-methano-1H-indene",0,0.0,0.0,0.0,0.0,0.0
"1,1-dichloro-2,2-bis-(4-chlorophenyl)-ethane",5,-0.6931471805599453,7.1184763102977895,1.1417419185985511,-0.40546510810816444,7.811623490857735
mitotane,1,-6.327936783729195,-6.327936783729195,-6.327936783729195,-6.327936783729195,0.0
"1,1-dichloro-2,2-bis-(4-chlorophenyl)-ethene",8,0.7985076962177716,4.8158912173037445,2.0084120736754625,1.4271163556401458,4.017383521085973
"o,p'-DDE",1,1.9661128563728327,1.9661128563728327,1.9661128563728327,1.9661128563728327,0.0
"1,1,1-trichloro-2-(2-chlorophenyl)-2-(4-chlorophenyl)ethane",0,0.0,0.0,0.0,0.0,0.0
"1,1,1-trichloro-2,2-bis-(4-chlorophenyl)-ethane",10,-0.1823215567939546,1.7719568419318752,0.6505795162147321,0.18336263989611692,1.9542783987258299
aldrin,15,0.17435338714477774,3.912023005428146,2.442377265892589,3.146555163288575,3.7376696182833684
isodrin,0,0.0,0.0,0.0,0.0,0.0
"1,1'-(2,2-dichloroethylidene)bis[4-ethylbenzene",0,0.0,0.0,0.0,0.0,0.0
2-chlorobiphenyl,4,3.0159349808715104,3.7722610630529876,3.4503279596411156,3.506557897319982,0.7563260821814772
3-chlorobiphenyl,0,0.0,0.0,0.0,0.0,0.0
4-chlorobiphenyl,6,2.882403588246988,3.575550768806933,3.3075238374611833,3.338321779009375,0.693147180559945
"2,2'-dichlorobiphenyl",6,3.079113882493042,3.540459448995663,3.3152081853466733,3.3150617711919286,0.46134556650262093
"2,3-dichlorobiphenyl",1,3.146555163288575,3.146555163288575,3.146555163288575,3.146555163288575,0.0
"2,3'-dichlorobiphenyl",3,3.146555163288575,3.4420193761824107,3.277589390774492,3.2441936328524905,0.29546421289383584
"2,4-dichlorobiphenyl",3,3.2968373663379125,3.6119184129778077,3.4947688493742177,3.575550768806933,0.3150810466398952
"2,4'-dichlorobiphenyl",8,3.123565645063876,4.605170185988092,3.6194280120622477,3.5010329792266894,1.481604540924216
"2,5-dichlorobiphenyl",3,3.6888794541139363,3.7722610630529876,3.7166733237602867,3.6888794541139363,0.08338160893905133
"2,6-dichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,3'-dichlorobiphenyl",2,3.1700856606987684,3.1700856606987684,3.1700856606987684,3.1700856606987684,0.0
"3,4-dichlorobiphenyl",3,2.659260036932778,3.036554268074246,2.9107895243604234,3.036554268074246,0.3772942311414682
"3,4'-dichlorobiphenyl",1,3.0159349808715104,3.0159349808715104,3.0159349808715104,3.0159349808715104,0.0
"3,5-dichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"4,4'-dichlorobiphenyl",10,2.302585092994046,3.4112477175156566,2.940245934236469,2.995732273553991,1.1086626245216107
"2,2',3-trichlorobiphenyl",3,3.1700856606987684,4.422848629194137,3.5957058340569112,3.1941832122778293,1.2527629684953685
"2,2',4-trichlorobiphenyl",2,3.4112477175156566,3.506557897319982,3.458902807417819,3.458902807417819,0.09531017980432521
"2,2',5-trichlorobiphenyl",6,3.0159349808715104,4.615220521841593,3.530074871149066,3.3277206751840733,1.5992855409700826
"2,2',6-trichlorobiphenyl",3,3.146555163288575,3.4112477175156566,3.3230168661066295,3.4112477175156566,0.2646925542270817
"2,3,3'-trichlorobiphenyl",1,4.422848629194137,4.422848629194137,4.422848629194137,4.422848629194137,0.0
"2,3,4-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,4'-trichlorobiphenyl",2,2.995732273553991,3.3813947543659757,3.1885635139599833,3.1885635139599833,0.38566248081198484
"2,3,5-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,6-trichlorobiphenyl",3,3.101092789211817,3.473768074496991,3.328702860408155,3.4112477175156566,0.3726752852851738
"2,3',4-trichlorobiphenyl",2,3.4112477175156566,3.7297014486341915,3.5704745830749243,3.5704745830749243,0.3184537311185349
"2,3',5-trichlorobiphenyl",4,3.3524072174927233,3.540459448995663,3.4764956152820874,3.506557897319982,0.18805223150293982
"2,3',6-trichlorobiphenyl",1,3.3524072174927233,3.3524072174927233,3.3524072174927233,3.3524072174927233,0.0
"2,4,4'-trichlorobiphenyl",10,3.0159349808715104,4.268697949366879,3.5736583651534573,3.490162985908486,1.2527629684953685
"2,4,5-trichlorobiphenyl",4,3.0159349808715104,3.649658740960655,3.387652378461203,3.442507896006324,0.6337237600891448
"2,4,6-trichlorobiphenyl",2,4.199705077879927,4.199705077879927,4.199705077879927,4.199705077879927,0.0
"2,4',5-trichlorobiphenyl",6,2.9565115604007097,4.509860006183766,3.5494969248769728,3.460927101680819,1.5533484457830564
"2,4',6-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',4'-trichlorobiphenyl",3,3.123565645063876,3.6888794541139363,3.378893813234613,3.324236340526027,0.5653138090500605
"2,3',5'-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,3',4-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,3',5-trichlorobiphenyl",1,2.8473122684357177,2.8473122684357177,2.8473122684357177,2.8473122684357177,0.0
"3,4,4'-trichlorobiphenyl",3,2.312635428847547,4.422848629194137,3.1562840223760613,2.7333680090865,2.11021320034659
"3,4,5-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,4',5-trichlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,2',3,3'-tetrachlorobiphenyl",6,2.312635428847547,3.324236340526027,2.8277765296072173,2.906408197840168,1.0116009116784799
"2,2',3,4-tetrachlorobiphenyl",1,3.0159349808715104,3.0159349808715104,3.0159349808715104,3.0159349808715104,0.0
"2,2',3,4'-tetrachlorobiphenyl",2,2.995732273553991,3.575550768806933,3.285641521180462,3.285641521180462,0.5798184952529422
"2,2',3,5-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,2',3,5'-tetrachlorobiphenyl",3,2.9565115604007097,4.3428059215206005,3.541184607482446,3.324236340526027,1.3862943611198908
"2,2',3,6-tetrachlorobiphenyl",1,3.6888794541139363,3.6888794541139363,3.6888794541139363,3.6888794541139363,0.0
"2,2',3,6'-tetrachlorobiphenyl",2,3.270169119255751,3.506557897319982,3.3883635082878665,3.3883635082878665,0.23638877806423064
"2,2',4,4'-tetrachlorobiphenyl",4,1.5606477482646683,4.699480865459333,2.7328596505541594,2.335654994246318,3.1388331171946646
"2,2',4,5-tetrachlorobiphenyl",2,3.2441936328524905,3.6119184129778077,3.428056022915149,3.428056022915149,0.3677247801253172
"2,2',4,5'-tetrachlorobiphenyl",2,3.324236340526027,3.6119184129778077,3.4680773767519173,3.4680773767519173,0.2876820724517808
"2,2',4,6-tetrachlorobiphenyl",2,4.135166556742356,4.3428059215206005,4.238986239131478,4.238986239131478,0.2076393647782444
"2,2',4,6'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,2',5,5'-tetrachlorobiphenyl",11,2.501036031717884,4.509860006183766,3.3414082115945614,3.270169119255751,2.0088239744658822
"2,2',5,6'-tetrachlorobiphenyl",3,3.3524072174927233,3.7297014486341915,3.6039367049203688,3.7297014486341915,0.3772942311414682
"2,2',6,6'-tetrachlorobiphenyl",4,2.703062659591171,4.017383521085972,3.438441170658657,3.5166592509787415,1.3143208614948012
"2,3,3',4-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,3',4'-tetrachlorobiphenyl",2,2.796881414808826,3.270169119255751,3.0335252670322888,3.0335252670322888,0.47328770444692525
"2,3,3',5-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,3',5'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,3',6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3,4,4'-tetrachlorobiphenyl",2,2.796881414808826,4.422848629194137,3.6098650220014816,3.6098650220014816,1.625967214385311
"2,3,4,5-tetrachlorobiphenyl",2,2.995732273553991,3.0159349808715104,3.0058336272127506,3.0058336272127506,0.020202707317519497
"2,3,4,6-tetrachlorobiphenyl",1,3.0576076772720784,3.0576076772720784,3.0576076772720784,3.0576076772720784,0.0
"2,3,4',5-tetrachlorobiphenyl",2,3.3813947543659757,3.6888794541139363,3.535137104239956,3.535137104239956,0.30748469974796055
"2,3,4',6-tetrachlorobiphenyl",2,2.8473122684357177,3.6888794541139363,3.268095861274827,3.268095861274827,0.8415671856782185
"2,3,5,6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',4,4'-tetrachlorobiphenyl",2,3.0159349808715104,3.6119184129778077,3.313926696924659,3.313926696924659,0.5959834321062973
"2,3',4,5-tetrachlorobiphenyl",1,2.312635428847547,2.312635428847547,2.312635428847547,2.312635428847547,0.0
"2,3',4,5'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',4,6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',4',5-tetrachlorobiphenyl",3,2.312635428847547,3.4112477175156566,2.8934649022546375,2.9565115604007097,1.0986122886681096
"2,3',4',6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',5,5'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',5',6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,4,4',5-tetrachlorobiphenyl",3,2.312635428847547,3.649658740960655,3.00663394902676,3.0576076772720784,1.337023312113108
"2,4,4',6-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,3',4',5'-tetrachlorobiphenyl",1,2.563949857128453,2.563949857128453,2.563949857128453,2.563949857128453,0.0
"3,3',4,4'-tetrachlorobiphenyl",7,2.302585092994046,4.017383521085972,2.973471128138436,2.7806208939370456,1.7147984280919264
"3,3',4,5-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,3',4,5'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,3',5,5'-tetrachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"3,4,4',5-tetrachlorobiphenyl",2,2.4304184645039304,3.1941832122778293,2.81230083839088,2.81230083839088,0.7637647477738989
"2,2',3,3',4-pentachlorobiphenyl",2,2.4769384801388235,3.6119184129778077,3.0444284465583156,3.0444284465583156,1.1349799328389842
"2,2',3,3',5-pentachlorobiphenyl",2,2.8134107167600364,3.7722610630529876,3.292835889906512,3.292835889906512,0.9588503462929512
"2,2',3,3',6-pentachlorobiphenyl",1,2.8647040111475865,2.8647040111475865,2.8647040111475865,2.8647040111475865,0.0
"2,2',3,4,4'-pentachlorobiphenyl",3,1.8971199848858813,3.7722610630529876,2.827597254899635,2.8134107167600364,1.8751410781671063
"2,2',3,4,5-pentachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,2',3,4,5'-pentachlorobiphenyl",2,2.5510464522925456,3.6119184129778077,3.081482432635177,3.081482432635177,1.0608719606852621
"2,2',3,4,6-pentachlorobiphenyl",0,0.0,0.0,0.0,0.0,0.0
"2,2',3,4,6'-pentachlorobiphenyl",1,3.816712825623821,3.816712825623821,3.816712825623821,3.816712825623821,0.0
