,Experimental,Predicted
387,3.381394754365976,[3.41124772]
388,3.1010927892118167,[3.10109279]
389,2.900422093749666,[3.10109279]
390,2.900422093749666,[2.90042209]
391,3.575550768806933,[3.14737099]
392,2.9565115604007097,[3.08957882]
393,3.1941832122778293,[3.42977855]
394,3.381394754365976,[3.42977855]
395,2.385966701933097,[3.42977855]
396,4.268697949366879,[4.26869795]
397,4.135166556742356,[4.26869795]
398,6.165817934252759,[6.16581793]
399,7.308232845579263,[7.30823285]
400,8.468403027246806,[8.46840303]
401,9.826526511399999,[10.24748434]
402,10.982297213908057,[10.98229721]
403,12.454534004828673,[12.454534]
404,2.8647040111475865,[3.10261225]
405,1.3470736479666092,[1.98585923]
406,-0.0953101798043249,[-0.09531018]
407,-0.0953101798043249,[-0.09531018]
408,0.7133498878774646,[0.71334989]
409,-0.5306282510621704,[-0.15887007]
410,0.3147107448397002,[0.31471074]
411,-0.5306282510621704,[-2.65793013]
412,-4.477336814478207,[-4.47733681]
413,-3.688879454113936,[-3.68887945]
414,-2.7080502011022096,[-2.7080502]
415,-2.272125885509337,[-1.07781983]
416,-2.26176309847379,[-2.2617631]
417,-3.1354942159291497,[-2.76564286]
418,-2.3978952727983707,[-2.76564286]
419,-1.2527629684953678,[-1.25276297]
420,-2.5649493574615367,[-2.50431211]
421,-2.5649493574615367,[-2.56494936]
422,-2.3978952727983707,[-1.42643784]
423,-1.9315214116032136,[-1.68741067]
424,-1.8718021769015916,[-1.87180218]
425,-3.1780538303479458,[-3.17805383]
426,-3.218875824868201,[-3.21887582]
427,-5.66988092298052,[-8.10386065]
428,-11.141861783579397,[-7.94885189]
429,-16.759949537130716,[-16.75994954]
430,-12.100712129872349,[-12.56852766]
431,-3.3672958299864737,[-2.88437315]
432,-2.1162555148025524,[-2.11625551]
433,3.1941832122778293,[3.19418321]
434,3.381394754365976,[2.71873679]
435,3.6496587409606547,[3.64965874]
436,4.422848629194137,[3.33567685]
437,4.0745419349259215,[4.07454193]
438,4.268697949366879,[3.93793999]
439,4.199705077879926,[3.81671283]
440,2.513306124309698,[2.51330612]
441,2.8302178350764176,[2.84746092]
442,3.1010927892118167,[3.29683737]
443,3.540459448995663,[3.36732133]
444,3.729701448634192,[3.70929045]
445,3.816712825623821,[3.70929045]
446,3.381394754365976,[3.9633163]
447,3.729701448634192,[3.84748678]
448,4.199705077879926,[4.33648343]
449,-0.4054651081081645,[-0.40546511]
450,-0.5877866649021191,[-0.58778666]
451,2.8647040111475865,[2.84746092]
452,3.1941832122778293,[3.36732133]
453,3.688879454113936,[3.70929045]
454,4.0745419349259215,[3.81671283]
455,4.268697949366879,[4.26869795]
456,3.2968373663379125,[3.29683737]
457,3.540459448995663,[3.70929045]
458,3.963316299815697,[3.9422182]
459,4.605170185988092,[4.33648343]
460,3.473768074496991,[3.70929045]
461,3.611918412977808,[3.9422182]
462,4.721704002244043,[3.9633163]
463,3.963316299815697,[3.9633163]
464,4.268697949366879,[4.26869795]
465,3.912023005428147,[3.91202301]
466,4.615220521841593,[4.41339518]
467,4.509860006183767,[4.50986001]
468,4.509860006183767,[3.73589548]
469,4.268697949366879,[3.15592645]
470,5.521460917862246,[3.27475248]
471,4.135166556742356,[4.13516656]
472,3.1465551632885753,[3.14655516]
473,3.4112477175156566,[2.10752228]
474,3.473768074496991,[2.10752228]
475,4.0745419349259215,[0.14232252]
476,1.1711829815029449,[1.17118298]
477,1.6607312068216509,[1.51068106]
478,-3.3672958299864737,[-3.36729583]
479,-2.4849066497880004,[-2.48490665]
480,-2.2300144001592104,[-2.2300144]
481,-4.605170185988091,[-3.67351432]
482,-3.5263605246161616,[-3.52636052]
483,-3.5263605246161616,[-3.33826071]
484,-3.6375861597263857,[-3.63758616]
