,Experimental,Predicted
426,-3.218875824868201,[-3.21887582]
427,-5.66988092298052,[-4.911674]
428,-11.141861783579397,[-12.53485351]
429,-16.759949537130716,[-16.75994954]
430,-12.100712129872349,[-15.04891247]
431,-3.3672958299864737,[-4.04408168]
432,-2.1162555148025524,[-2.11625551]
433,3.1941832122778293,[3.19418321]
434,3.381394754365976,[3.38139475]
435,3.6496587409606547,[3.63437913]
436,4.422848629194137,[3.38794438]
437,4.0745419349259215,[4.00728369]
438,4.268697949366879,[3.69332668]
439,4.199705077879926,[3.86763764]
440,2.513306124309698,[2.51330612]
441,2.8302178350764176,[2.83021784]
442,3.1010927892118167,[3.41482217]
443,3.540459448995663,[3.49150177]
444,3.729701448634192,[3.72970145]
445,3.816712825623821,[3.67851477]
446,3.381394754365976,[3.38139475]
447,3.729701448634192,[3.55552198]
448,4.199705077879926,[3.84244168]
449,-0.4054651081081645,[-0.40546511]
450,-0.5877866649021191,[-0.58778666]
451,2.8647040111475865,[2.86470401]
452,3.1941832122778293,[3.19418321]
453,3.688879454113936,[3.54547187]
454,4.0745419349259215,[3.81149012]
455,4.268697949366879,[4.16879042]
456,3.2968373663379125,[3.29683737]
457,3.540459448995663,[3.6225978]
458,3.963316299815697,[3.9633163]
459,4.605170185988092,[4.19736296]
460,3.473768074496991,[3.54547187]
461,3.611918412977808,[3.9633163]
462,4.721704002244043,[4.02439263]
463,3.963316299815697,[3.90447035]
464,4.268697949366879,[4.26869795]
465,3.912023005428147,[3.91202301]
466,4.615220521841593,[4.26869795]
467,4.509860006183767,[3.91202301]
468,4.509860006183767,[4.19330201]
469,4.268697949366879,[3.94003425]
470,5.521460917862246,[3.73672478]
471,4.135166556742356,[3.07441419]
472,3.1465551632885753,[2.9438107]
473,3.4112477175156566,[3.38139475]
474,3.473768074496991,[3.38139475]
475,4.0745419349259215,[2.80040772]
476,1.1711829815029449,[1.17118298]
477,1.6607312068216509,[1.66073121]
478,-3.3672958299864737,[-3.36729583]
479,-2.4849066497880004,[-2.48490665]
480,-2.2300144001592104,[-2.2300144]
481,-4.605170185988091,[-3.10977897]
482,-3.5263605246161616,[-3.52636052]
483,-3.5263605246161616,[-3.1937416]
484,-3.6375861597263857,[-3.40119738]
485,-3.4011973816621555,[-3.40119738]
486,-3.1354942159291497,[-3.13549422]
487,-3.1354942159291497,[-2.77549004]
488,4.62537289330561,[4.62537289]
489,5.298317366548036,[4.58168378]
490,4.3428059215206005,[4.58168378]
491,7.523941418405953,[5.27917855]
492,4.0745419349259215,[4.63477578]
493,4.866534950122499,[4.58329017]
494,5.051457288616512,[5.05145729]
495,5.067205645584651,[5.06720565]
496,4.7559930757226745,[5.05145729]
497,5.809142990314027,[5.05145729]
498,5.546778725846536,[4.97728587]
499,6.1192979186178675,[5.06405597]
500,2.8647040111475865,[2.86470401]
501,2.120263536200091,[2.12026354]
502,-1.2527629684953678,[-1.81613547]
503,-1.5686159179138452,[-2.00463183]
504,-1.5686159179138452,[-1.56861592]
505,-7.244227515603349,[-2.45375314]
506,3.540459448995663,[3.97558684]
507,4.0745419349259215,[4.07454193]
508,2.8473122684357177,[2.84731227]
509,2.9565115604007097,[3.06576972]
510,6.319968614080018,[4.64964146]
511,2.396895772465287,[3.0708816]
512,1.5141277326297755,[1.51412773]
513,1.469675970058942,[1.51412773]
514,2.538307426515116,[2.53830743]
515,-0.8329091229351039,[0.23357416]
