,Experimental,Predicted
239,1.6094379124341005,[1.34325276]
240,2.120263536200091,[2.20874278]
241,2.2072749131897207,[1.91999442]
242,0.9942522733438668,[0.47920227]
243,1.6094379124341005,[1.58298611]
244,0.28768207245178085,[0.8346729]
245,-0.8329091229351039,[-2.1184625]
246,-5.521460917862246,[-2.32932384]
247,-4.605170185988091,[-2.1184625]
248,0.3710636813908319,[0.8346729]
249,-0.3364722366212129,[-2.1184625]
250,-2.7080502011022096,[-2.30467486]
251,-2.8332133440562166,[-2.32932384]
252,-2.9957322735539913,[-2.70229917]
253,-5.799092654460527,[-2.70229917]
254,-4.941642422609305,[-3.62659781]
255,-3.3672958299864737,[-2.66079018]
256,-3.4011973816621555,[-3.82954365]
257,5.2785147392518565,[5.77367981]
258,11.543384672454936,[9.46347461]
259,8.016417903503749,[6.93349905]
260,-0.6931471805599453,[0.07732519]
261,-0.6418538861723948,[-0.75172286]
262,-0.3364722366212129,[-0.22185894]
263,-0.2623642644674911,[-0.22267754]
264,-0.1823215567939546,[-0.08913278]
265,-0.0953101798043249,[-0.02801514]
266,0.0,[0.22677835]
267,0.3710636813908319,[-0.00155774]
268,0.0,[0.61275056]
269,0.4004775665971253,[0.51173332]
270,0.4780358009429996,[0.59345485]
271,0.3566749439387322,[0.68982936]
272,0.3566749439387322,[0.68982936]
273,0.342490308946776,[0.66098053]
274,0.5621189181535412,[0.7971716]
275,0.9416085398584448,[0.78895399]
276,1.1711829815029449,[0.66098053]
277,1.5141277326297755,[0.98307207]
278,1.2378743560016174,[1.42099227]
279,0.9675840262617056,[1.22268273]
280,0.3710636813908319,[1.40890096]
281,1.5606477482646683,[1.9863003]
282,2.2072749131897207,[2.09996729]
283,2.577021938695806,[2.13032662]
284,0.8209805520698301,[2.74341742]
285,1.5141277326297755,[2.72151441]
286,-8.006367567650246,[2.85864164]
287,1.0498221244986776,[3.19449166]
288,-2.4849066497880004,[0.23935227]
289,0.9675840262617056,[1.31663139]
290,-1.4586150226995167,[-0.30174793]
291,-0.7884573603642702,[-0.80380753]
292,-1.4350845252893227,[0.33691238]
293,-0.2623642644674911,[-0.63097545]
294,-0.9932517730102834,[-1.02984179]
295,-1.2237754316221157,[0.75300214]
296,-1.4586150226995167,[-0.68949803]
297,-1.3350010667323402,[-0.44369531]
298,0.44628710262841936,[-0.26401487]
299,-0.916290731874155,[-0.5068472]
300,2.0402208285265546,[1.14546637]
301,1.6094379124341005,[-0.71145416]
302,-3.332204510175204,[-1.01736193]
303,-3.610917912644224,[-2.45009929]
304,-1.4350845252893227,[-1.51375548]
305,-2.0668627594729756,[-1.51375548]
306,-2.302585092994045,[-1.51375548]
307,-2.2300144001592104,[-1.46895375]
308,-1.88706964903238,[-1.46895375]
309,-2.0149030205422647,[-1.46895375]
310,-0.8329091229351039,[-1.46895375]
311,-3.1780538303479458,[-1.46895375]
312,-2.772588722239781,[-1.46895375]
313,-1.589235205116581,[-1.5810735]
314,-2.5649493574615367,[-1.5810735]
315,-2.151762203259462,[-0.96896951]
316,-2.186051276738094,[-0.73654389]
317,-0.8329091229351039,[-2.95834643]
318,-3.610917912644224,[-1.93737949]
319,-5.1929568508902095,[-1.93737949]
320,-1.9021075263969205,[-1.31991904]
321,-5.135798437050261,[-2.59047589]
322,-5.886104031450156,[-2.59047589]
323,-8.294049640102028,[-6.5978915]
324,-9.116029692504943,[-6.95049439]
325,-6.363028103540465,[-6.91228707]
326,-5.828945617610208,[-4.70514672]
327,-6.802394763324312,[-5.61577252]
328,-5.828945617610208,[-4.34095216]
329,-7.600902459542082,[-4.45150549]
330,-11.066638362341811,[-7.09765115]
331,-1.0647107369924282,[-2.58379655]
332,-1.1939224684724346,[-2.69737627]
333,-9.740968623038354,[-7.59380787]
334,-11.502875129116726,[-8.86771701]
335,6.917805614835639,[2.49903709]
336,-3.4657359027997265,[3.59433092]
337,2.0402208285265546,[0.77022962]
338,2.312635428847547,[-0.1113929]
339,2.3538783873815965,[1.69360719]
340,5.132802928070463,[2.11334745]
341,2.6882475738060303,[2.09136132]
342,3.772261063052988,[2.22542622]
343,3.863232841258714,[2.30620403]
344,3.4420193761824107,[2.75791996]
345,3.4112477175156566,[3.00740691]
346,3.863232841258714,[3.66283267]
347,4.605170185988092,[3.84171799]
348,5.449140256282621,[5.14926842]
349,2.631089159966081,[1.57095378]
350,3.036554268074246,[1.92003931]
351,0.6931471805599453,[1.85278242]
352,1.9661128563728327,[2.39420462]
353,0.0,[1.48781293]
354,2.4304184645039304,[2.00442883]
355,2.0402208285265546,[2.77196732]
356,2.8473122684357177,[3.15063259]
357,0.9675840262617056,[-0.66887773]
358,0.6161861394238168,[-0.46183217]
359,-8.268731832117737,[-5.55596016]
360,-9.852194258148575,[-6.00201255]
361,-8.318742252692399,[-5.56226383]
362,-5.703782474656202,[-3.22225472]
363,1.3093333199837622,[-0.68877859]
364,-4.343805421853683,[-2.05837227]
365,1.7147984280919264,[1.66557169]
366,1.83258146374831,[1.51961418]
367,1.83258146374831,[1.66099785]
368,2.2072749131897207,[1.69825959]
369,0.19845093872383826,[1.06819292]
370,1.8971199848858813,[2.32060879]
371,1.7719568419318752,[2.32060879]
372,2.525728644308256,[2.28888385]
373,2.3434070875143007,[2.32060879]
374,3.2441936328524905,[2.36580488]
375,2.7488721956224653,[2.80297011]
376,2.7488721956224653,[2.79514873]
377,0.19845093872383826,[0.2421461]
378,2.8302178350764176,[2.55356828]
379,3.729701448634192,[2.9373006]
380,3.772261063052988,[2.6870434]
381,3.4420193761824107,[2.9373006]
382,3.4112477175156566,[2.4151637]
383,3.611918412977808,[2.56713324]
384,3.1941832122778293,[3.00740691]
385,3.2968373663379125,[3.00740691]
386,3.2968373663379125,[2.68439571]
387,3.381394754365976,[2.68439571]
388,3.1010927892118167,[2.92765089]
389,2.900422093749666,[2.59909361]
390,2.900422093749666,[3.00740691]
391,3.575550768806933,[3.00740691]
392,2.9565115604007097,[3.03311702]
393,3.1941832122778293,[3.69861115]
394,3.381394754365976,[2.86946298]
395,2.385966701933097,[2.95924098]
396,4.268697949366879,[3.81218851]
397,4.135166556742356,[4.92765402]
398,6.165817934252759,[5.96186593]
399,7.308232845579263,[6.80882641]
400,8.468403027246806,[7.03451068]
401,9.826526511399999,[7.06923299]
402,10.982297213908057,[8.35739113]
403,12.454534004828673,[9.15494839]
404,2.8647040111475865,[2.45465003]
405,1.3470736479666092,[1.49860489]
406,-0.0953101798043249,[-1.05671158]
407,-0.0953101798043249,[-0.19692611]
408,0.7133498878774646,[0.57508114]
409,-0.5306282510621704,[1.53367673]
410,0.3147107448397002,[-0.75135149]
411,-0.5306282510621704,[-2.63650028]
412,-4.477336814478207,[-3.08451703]
413,-3.688879454113936,[-1.61405777]
414,-2.7080502011022096,[-2.20064205]
415,-2.272125885509337,[-1.55515388]
416,-2.26176309847379,[-1.1920075]
417,-3.1354942159291497,[-0.99319393]
418,-2.3978952727983707,[-0.81891842]
419,-1.2527629684953678,[-0.38588674]
420,-2.5649493574615367,[-0.51186212]
421,-2.5649493574615367,[-0.32679905]
422,-2.3978952727983707,[0.08914662]
423,-1.9315214116032136,[0.32965464]
424,-1.8718021769015916,[0.28310993]
425,-3.1780538303479458,[-3.17139091]
426,-3.218875824868201,[-2.58780019]
427,-5.66988092298052,[-5.08729196]
428,-11.141861783579397,[-6.9655362]
429,-16.759949537130716,[-13.78220901]
430,-12.100712129872349,[-4.36143127]
431,-3.3672958299864737,[-1.56746003]
432,-2.1162555148025524,[0.44428034]
433,3.1941832122778293,[1.64785329]
434,3.381394754365976,[1.10295167]
435,3.6496587409606547,[2.00671931]
436,4.422848629194137,[1.21383721]
437,4.0745419349259215,[2.2303316]
438,4.268697949366879,[1.85304485]
439,4.199705077879926,[2.59726635]
440,2.513306124309698,[1.07163348]
441,2.8302178350764176,[1.35422355]
442,3.1010927892118167,[2.00671931]
443,3.540459448995663,[1.24173412]
444,3.729701448634192,[1.79772886]
445,3.816712825623821,[1.94304648]
446,3.381394754365976,[2.0740345]
447,3.729701448634192,[2.66861225]
448,4.199705077879926,[2.63856694]
449,-0.4054651081081645,[-1.54163012]
450,-0.5877866649021191,[-0.4116818]
451,2.8647040111475865,[1.98857796]
452,3.1941832122778293,[2.00671931]
453,3.688879454113936,[2.03812841]
454,4.0745419349259215,[1.76781524]
455,4.268697949366879,[2.75757318]
456,3.2968373663379125,[1.98127127]
457,3.540459448995663,[2.46018412]
458,3.963316299815697,[2.55637458]
459,4.605170185988092,[2.79896902]
460,3.473768074496991,[2.40826053]
461,3.611918412977808,[2.66861225]
462,4.721704002244043,[2.4138995]
463,3.963316299815697,[2.64869451]
464,4.268697949366879,[3.15138281]
465,3.912023005428147,[2.29742171]
466,4.615220521841593,[2.7047429]
467,4.509860006183767,[3.42541319]
468,4.509860006183767,[2.95904223]
469,4.268697949366879,[3.06660853]
470,5.521460917862246,[1.80595319]
471,4.135166556742356,[1.51405377]
472,3.1465551632885753,[1.21486152]
473,3.4112477175156566,[0.88521488]
474,3.473768074496991,[0.88521488]
475,4.0745419349259215,[1.01481343]
476,1.1711829815029449,[-0.5860129]
477,1.6607312068216509,[-0.42467197]
478,-3.3672958299864737,[-4.4096202]
479,-2.4849066497880004,[-5.04627567]
480,-2.2300144001592104,[-3.89838756]
481,-4.605170185988091,[-5.44264735]
482,-3.5263605246161616,[-3.28079381]
483,-3.5263605246161616,[-3.12310773]
484,-3.6375861597263857,[-3.02307954]
485,-3.4011973816621555,[-1.18634759]
486,-3.1354942159291497,[-2.13099093]
487,-3.1354942159291497,[-2.55143281]
488,4.62537289330561,[3.82038465]
489,5.298317366548036,[4.07035762]
490,4.3428059215206005,[4.07035762]
491,7.523941418405953,[4.47562842]
492,4.0745419349259215,[4.14670118]
493,4.866534950122499,[4.85973223]
494,5.051457288616512,[4.70606695]
495,5.067205645584651,[4.14142724]
496,4.7559930757226745,[4.65004772]
497,5.809142990314027,[5.06168832]
498,5.546778725846536,[4.1418035]
499,6.1192979186178675,[5.68782854]
500,2.8647040111475865,[1.01526378]
501,2.120263536200091,[0.99829324]
502,-1.2527629684953678,[-1.49122307]
503,-1.5686159179138452,[-1.79295654]
504,-1.5686159179138452,[-1.66067174]
505,-7.244227515603349,[-1.24603179]
506,3.540459448995663,[1.94447754]
507,4.0745419349259215,[2.09867954]
508,2.8473122684357177,[3.80659851]
509,2.9565115604007097,[2.06404796]
510,6.319968614080018,[2.69686892]
511,2.396895772465287,[-2.78537324]
512,1.5141277326297755,[3.29990836]
513,1.469675970058942,[3.29990836]
514,2.538307426515116,[3.02631054]
515,-0.8329091229351039,[0.32451575]
516,-1.029619417181158,[0.32451575]
517,-4.941642422609305,[-1.84108589]
518,2.8302178350764176,[2.63682341]
519,0.7985076962177716,[0.2468117]
520,1.0216512475319812,[0.42627636]
521,-1.4816045409242156,[-0.40295642]
522,3.2441936328524905,[3.23173605]
523,3.772261063052988,[2.98931922]
524,-0.1823215567939546,[0.12479058]
525,-4.700480365792417,[-3.75737602]
526,-5.634789603169249,[-8.15075131]
527,-6.016157159698353,[-1.94714171]
528,-5.768320995793773,[-1.05422875]
529,-8.039157390473237,[-2.57974184]
530,-1.4816045409242156,[-1.2515247]
531,-2.186051276738094,[-2.13880745]
532,0.5621189181535412,[-2.43687367]
533,-5.135798437050261,[-3.09569074]
534,-2.0412203288596382,[-3.05275794]
535,-2.0412203288596382,[-2.51358759]
536,-3.610917912644224,[-3.61388725]
537,-5.010635294096256,[-8.99026907]
538,3.381394754365976,[3.60053296]
539,-23.858760052875557,[-4.35591282]
540,-0.4054651081081645,[-1.35212426]
541,1.0498221244986776,[0.44032726]
542,1.0498221244986776,[-0.14570209]
543,0.6931471805599453,[-0.14550133]
544,1.5141277326297755,[-0.51116143]
545,0.5798184952529422,[0.49450238]
546,0.9162907318741552,[0.39745474]
547,0.3285040669720359,[0.49450238]
548,1.2729656758128876,[0.26915781]
549,0.9162907318741552,[0.91131223]
550,1.1394342831883646,[1.29119821]
551,1.4271163556401458,[1.56635745]
552,1.6607312068216509,[2.47346407]
553,2.407945608651872,[3.01065501]
554,1.203972804325936,[2.28803489]
555,0.9416085398584448,[2.63924543]
556,1.6607312068216509,[3.81854377]
557,2.385966701933097,[3.31227687]
558,3.6496587409606547,[3.86391403]
559,0.0,[4.71661777]
560,2.577021938695806,[3.61406156]
561,2.718100536955712,[4.39969816]
562,0.9162907318741552,[3.03189908]
563,-1.3862943611198906,[9.48586656]
564,-8.66561319653451,[-1.26846781]
565,0.6161861394238168,[-0.48230277]
566,-0.8754687373538999,[-0.72965355]
567,0.8675005677047231,[2.83667543]
568,1.8971199848858813,[2.55656306]
569,-1.648658625587382,[-0.86232625]
570,-1.6094379124341005,[-1.59743986]
571,-1.7749523509116738,[-1.59743986]
572,-2.5649493574615367,[-1.59743986]
573,-1.6677068205580758,[-1.27478264]
574,-0.9932517730102834,[-1.27478264]
575,-1.3609765531356006,[-0.18522846]
576,-0.0953101798043249,[0.98255232]
577,0.0,[1.22189888]
578,1.9661128563728327,[2.07696352]
579,-5.0751738152338275,[-3.65935973]
580,-4.787491742782046,[-3.65935973]
581,-1.2527629684953678,[-1.35266669]
582,-3.218875824868201,[-4.58771834]
583,0.0,[-5.96231765]
584,-0.4700036292457356,[1.32535339]
585,-1.029619417181158,[1.51291507]
587,0.5978370007556204,[1.60018267]
588,-0.0953101798043249,[1.41808575]
589,-1.4350845252893227,[1.41808575]
590,0.010050335853501286,[0.65089388]
591,0.8675005677047231,[0.95988143]
592,-0.5306282510621704,[0.9854785]
593,0.5108256237659906,[0.09933456]
594,0.05129329438755048,[0.29259531]
595,-0.1823215567939546,[0.29259531]
596,-0.3364722366212129,[0.18213624]
597,0.010050335853501286,[0.2004329]
598,-0.0953101798043249,[0.18213624]
599,0.4155154439616658,[-0.27206579]
600,-0.9932517730102834,[0.39061466]
601,-0.3364722366212129,[0.33453245]
602,-0.0953101798043249,[0.2110229]
603,0.28768207245178085,[1.32247801]
604,7.1308988302963465,[-0.49148618]
605,-3.58351893845611,[-4.12741204]
606,-2.3978952727983707,[-4.02683021]
607,-2.7080502011022096,[-0.07036834]
608,-1.5040773967762742,[-0.7605066]
609,-1.3862943611198906,[-1.98026228]
610,-1.9600947840472696,[-2.44288161]
611,0.020202707317519254,[-2.44288161]
612,-0.6931471805599453,[-0.59993581]
613,0.21072103131565253,[-1.24998651]
614,-1.8562979903656265,[-0.48531623]
615,-4.532599493153255,[-2.9494632]
616,1.7719568419318752,[1.63724904]
617,0.6539264674066639,[0.39512303]
618,0.8439700702945291,[0.45326824]
619,1.3093333199837622,[1.1176482]
620,2.3644604967121334,[1.24210576]
621,1.9661128563728327,[1.23203979]
622,6.319968614080018,[-1.26846781]
623,2.120263536200091,[-0.20164552]
624,2.9187712324178623,[0.71733533]
625,1.2378743560016174,[-2.05803337]
626,3.540459448995663,[0.06983587]
627,-11.002099841204238,[-4.26522088]
628,-8.575462099540214,[-5.18000453]
629,-7.3132203870903005,[-4.72645979]
630,-1.8082887711792652,[-1.48141782]
631,-5.247024072160486,[-6.12274823]
632,-5.247024072160486,[-3.7142166]
633,2.453407982728629,[-0.51322488]
634,1.3470736479666092,[-0.89134913]
635,-5.0751738152338275,[-2.51189736]
636,-8.070906088787819,[-4.35098717]
637,0.9416085398584448,[-1.75825107]
638,-5.247024072160486,[-5.33851279]
639,-1.7227665977411035,[-2.32637499]
640,-6.0867747269123065,[-2.29249918]
641,-0.5306282510621704,[-0.72214876]
642,-0.6931471805599453,[-0.01449984]
643,0.010050335853501286,[-0.45832054]
644,-3.7612001156935615,[-1.53365308]
645,-3.555348061489413,[-4.45866248]
646,-5.247024072160486,[-5.77234777]
647,-7.901007051992421,[-3.78405994]
648,-0.1823215567939546,[-1.35223303]
649,-0.5877866649021191,[-0.22161315]
650,-10.757902880692196,[-6.1069366]
651,-2.4849066497880004,[-3.95721124]
652,-4.499809670330264,[-3.95721124]
653,-5.010635294096256,[-3.85183601]
654,-13.652991628466498,[-5.32112546]
655,0.23572233352106975,[-2.97021098]
656,0.3285040669720359,[-0.90601938]
657,-8.268731832117737,[-4.50106482]
658,-13.41503299136715,[-6.97482977]
659,-6.063785208687607,[-3.19207232]
660,-4.51085950651685,[-3.35932561]
661,4.199705077879926,[-4.48755611]
662,-4.59511985013459,[-6.32394149]
663,-4.59511985013459,[-6.36193038]
664,-5.736572297479192,[-5.38365093]
665,-5.010635294096256,[-5.38365093]
666,-4.204692619390967,[-7.12076572]
667,-17.840862248699427,[-10.50936942]
668,-9.305650551780507,[-11.34418251]
669,-6.907755278982138,[-11.8784578]
670,-23.858760052875557,[-21.24881586]
671,-9.472704636443671,[-9.52609431]
672,-5.966146739123692,[-3.96616029]
673,-5.010635294096256,[-4.18293651]
674,0.4004775665971253,[-3.06444507]
675,1.7719568419318752,[-1.91436292]
676,-2.3978952727983707,[-3.83327229]
677,-7.6496926237115135,[-4.114357]
678,-8.732304571033183,[-4.86997259]
679,-4.174387269895637,[-4.27137957]
680,-4.02535169073515,[-4.29600129]
681,-5.0751738152338275,[-4.95056008]
682,-6.131226489483139,[-5.39378095]
683,-7.696212639346408,[-9.63582842]
684,-14.603967918328545,[-12.16106104]
685,-16.523560759066484,[-14.70163064]
686,-7.901007051992421,[-8.58477927]
687,-4.59511985013459,[-6.65913259]
688,-4.941642422609305,[-9.49080909]
689,-2.0281482472922856,[-3.06523811]
690,-8.96187901267768,[-8.16905356]
691,-1.1631508098056809,[-3.03932286]
692,3.912023005428147,[0.82283893]
693,4.135166556742356,[0.71983608]
694,4.509860006183767,[1.88582633]
695,4.853631545286591,[0.95133441]
696,4.605170185988092,[2.2382906]
697,5.051457288616512,[2.59976721]
698,4.961845129926823,[2.6640262]
699,5.0206856299497575,[2.63095373]
700,5.599422459331958,[2.48230437]
701,5.572754212249796,[2.58023534]
702,5.298317366548036,[2.61302784]
703,4.879607031689852,[2.72914212]
704,-5.966146739123692,[-7.39050664]
705,-4.189654742026425,[-6.4198969]
706,-4.276666119016055,[-9.00271964]
707,-4.48863636973214,[-3.85985501]
708,-4.477336814478207,[-3.4620394]
709,-4.605170185988091,[-4.24418313]
710,-2.302585092994045,[-6.86365186]
711,-1.8405496333974871,[-3.56952356]
712,-0.5306282510621704,[-1.40728201]
713,-0.2623642644674911,[-1.62578089]
714,1.5606477482646683,[0.44646777]
715,0.5621189181535412,[-0.71035952]
716,-0.4700036292457356,[-1.24317412]
717,2.120263536200091,[-0.53142791]
718,-0.1823215567939546,[-2.29305311]
719,3.540459448995663,[-4.76632042]
720,3.540459448995663,[-1.21714921]
721,3.772261063052988,[0.16869286]
722,4.0745419349259215,[0.5495425]
723,4.615220521841593,[0.04417473]
724,1.5606477482646683,[2.37191153]
725,-8.242756345714477,[-5.42338035]
726,-9.392661928770137,[-5.89071378]
727,-9.305650551780507,[-9.52043303]
728,1.0788096613719298,[-0.05932985]
729,1.5606477482646683,[-0.75096222]
730,2.0402208285265546,[0.03124249]
731,2.488914671185539,[-0.31375854]
732,2.5902671654458267,[1.42767298]
733,3.0576076772720784,[1.38268769]
734,0.44628710262841936,[-2.03873841]
735,0.16251892949777474,[-2.03873841]
